1 0.00390426 0.000190341 1.79769e+308 1.79769e+308 inf inf
2 0.000174805 8.34726e-05 1.79769e+308 1.79769e+308 inf inf
3 0.0046216 0.000145455 8.34726e-05 0.000282992 5.73314 10.5562
4 0.000202565 0.000307631 8.34726e-05 0.000282992 5.73314 10.5562
5 0.00123541 0.000130463 8.34726e-05 0.000282992 5.73314 10.5562
6 0.000199151 0.0001186 8.34726e-05 0.000282992 5.73314 10.5562
7 0.000490841 0.000424132 8.34726e-05 0.000282992 5.73314 10.5562
8 0.000173008 0.000102972 8.34726e-05 0.000282992 5.73314 10.5562
9 0.000119435 0.000195624 8.34726e-05 0.000282992 5.73314 10.5562
10 0.000189135 9.37069e-05 8.34726e-05 0.000282992 5.73314 10.5562
11 9.68529e-05 3.58462e-05 9.37069e-05 0.000175991 6.07444 8.32464
12 8.60095e-05 4.19423e-05 3.58462e-05 0.000148439 3.757 7.64529
13 0.000123869 0.000130701 4.19423e-05 0.000132637 4.06393 7.22691
14 7.82757e-05 7.12321e-05 4.19423e-05 0.000132637 4.06393 7.22691
15 7.34288e-05 7.686e-05 4.19423e-05 0.000132637 4.06393 7.22691
16 0.000114457 5.8032e-05 4.19423e-05 0.000132637 4.06393 7.22691
17 5.58942e-05 4.0126e-05 4.19423e-05 0.000132637 4.06393 7.22691
18 6.38373e-05 2.40448e-05 4.0126e-05 0.000105876 3.97497 6.45682
19 8.70589e-05 4.58396e-05 2.40448e-05 9.70544e-05 3.07702 6.18199
20 5.8993e-05 5.31759e-05 2.40448e-05 9.70544e-05 3.07702 6.18199
21 5.69694e-05 2.58466e-05 2.40448e-05 9.70544e-05 3.07702 6.18199
22 7.20742e-05 0.000124821 2.58466e-05 8.75202e-05 3.19023 5.87049
23 5.29181e-05 0.0001579 2.58466e-05 8.75202e-05 3.19023 5.87049
24 5.36841e-05 2.41289e-05 2.58466e-05 8.75202e-05 3.19023 5.87049
25 0.000107775 2.71188e-05 2.41289e-05 8.15632e-05 3.0824 5.66718
26 4.45255e-05 0.000558053 2.41289e-05 8.15632e-05 3.0824 5.66718
27 4.98024e-05 7.33012e-05 2.41289e-05 8.15632e-05 3.0824 5.66718
28 5.92471e-05 9.03733e-05 2.41289e-05 8.15632e-05 3.0824 5.66718
29 5.68844e-05 0.000116571 2.41289e-05 8.15632e-05 3.0824 5.66718
30 4.59543e-05 1.8914e-05 2.41289e-05 8.15632e-05 3.0824 5.66718
31 4.67167e-05 3.88524e-05 1.8914e-05 7.3864e-05 2.72906 5.39308
32 5.19909e-05 1.66246e-05 1.8914e-05 7.3864e-05 2.72906 5.39308
33 4.85809e-05 1.75231e-05 1.66246e-05 7.23405e-05 2.55856 5.33717
34 3.86942e-05 2.85933e-05 1.66246e-05 7.23405e-05 2.55856 5.33717
35 4.7302e-05 2.37233e-05 1.66246e-05 7.23405e-05 2.55856 5.33717
36 4.40404e-05 6.4614e-05 1.66246e-05 7.23405e-05 2.55856 5.33717
37 4.62419e-05 1.68368e-05 1.66246e-05 7.23405e-05 2.55856 5.33717
38 6.04544e-05 2.67566e-05 1.68368e-05 6.72728e-05 2.57484 5.14683
39 3.99832e-05 1.63011e-05 1.68368e-05 6.72728e-05 2.57484 5.14683
40 7.82765e-05 4.49014e-05 1.63011e-05 6.67455e-05 2.53355 5.12662
41 4.54849e-05 2.07492e-05 1.63011e-05 6.67455e-05 2.53355 5.12662
42 4.15411e-05 1.67626e-05 1.63011e-05 6.67455e-05 2.53355 5.12662
43 4.15146e-05 1.6283e-05 1.63011e-05 6.67455e-05 2.53355 5.12662
44 4.07249e-05 1.80604e-05 1.6283e-05 6.61562e-05 2.53214 5.10394
45 4.4109e-05 2.82467e-05 1.6283e-05 6.61562e-05 2.53214 5.10394
46 5.02014e-05 1.51549e-05 1.6283e-05 6.61562e-05 2.53214 5.10394
