1 0.000127025 1.79018e-05 1.79769e+308 1.79769e+308 inf inf
2 3.61899e-05 1.95138e-05 1.79769e+308 1.79769e+308 inf inf
3 1.74644e-05 2.01411e-05 1.95138e-05 1.79769e+308 2.77198 inf
4 4.35782e-05 1.97538e-05 1.95138e-05 1.79769e+308 2.77198 inf
5 1.20907e-05 1.96556e-05 1.95138e-05 1.79769e+308 2.77198 inf
6 2.66493e-05 9.34218e-05 1.95138e-05 1.79769e+308 2.77198 inf
7 1.47837e-05 2.0275e-05 1.95138e-05 1.79769e+308 2.77198 inf
8 2.36068e-05 6.61067e-05 1.95138e-05 1.79769e+308 2.77198 inf
9 2.09652e-05 2.04233e-05 1.95138e-05 1.79769e+308 2.77198 inf
10 2.69643e-05 2.05185e-05 1.95138e-05 1.79769e+308 2.77198 inf
11 1.74034e-05 4.55537e-05 1.95138e-05 1.79769e+308 2.77198 inf
12 1.78516e-05 1.99997e-05 1.95138e-05 1.79769e+308 2.77198 inf
13 1.6e-05 1.98722e-05 1.95138e-05 1.79769e+308 2.77198 inf
14 2.39531e-05 0.000141145 1.95138e-05 1.79769e+308 2.77198 inf
15 4.18243e-05 2.09961e-05 1.95138e-05 1.79769e+308 2.77198 inf
16 1.41404e-05 2.02412e-05 1.95138e-05 1.79769e+308 2.77198 inf
17 3.09581e-05 5.97463e-05 1.95138e-05 1.79769e+308 2.77198 inf
18 2.29077e-05 2.05596e-05 1.95138e-05 1.79769e+308 2.77198 inf
19 1.20197e-05 1.99911e-05 1.95138e-05 1.79769e+308 2.77198 inf
20 1.25549e-05 2.35159e-05 1.95138e-05 1.79769e+308 2.77198 inf
21 1.35571e-05 3.09945e-05 1.95138e-05 1.79769e+308 2.77198 inf
22 1.11239e-05 2.969e-05 1.95138e-05 1.79769e+308 2.77198 inf
23 1.21317e-05 4.7879e-05 1.95138e-05 1.79769e+308 2.77198 inf
24 1.34705e-05 1.93618e-05 1.95138e-05 1.79769e+308 2.77198 inf
25 1.02174e-05 2.00445e-05 1.93618e-05 1.79769e+308 2.76117 inf
26 1.08135e-05 1.97298e-05 1.93618e-05 1.79769e+308 2.76117 inf
27 1.40399e-05 1.98399e-05 1.93618e-05 1.79769e+308 2.76117 inf
28 2.83525e-05 4.78179e-05 1.93618e-05 1.79769e+308 2.76117 inf
29 4.56373e-05 7.08307e-05 1.93618e-05 1.79769e+308 2.76117 inf
30 4.02274e-05 0.000127249 1.93618e-05 1.79769e+308 2.76117 inf
31 3.23153e-05 2.9286e-05 1.93618e-05 1.79769e+308 2.76117 inf
32 3.56318e-05 2.15721e-05 1.93618e-05 1.79769e+308 2.76117 inf
33 1.95058e-05 4.34806e-05 1.93618e-05 1.79769e+308 2.76117 inf
34 3.335e-05 7.32507e-05 1.93618e-05 1.79769e+308 2.76117 inf
35 1.40511e-05 2.18112e-05 1.93618e-05 1.79769e+308 2.76117 inf
36 1.20507e-05 6.25485e-05 1.93618e-05 1.79769e+308 2.76117 inf
37 1.13088e-05 3.1294e-05 1.93618e-05 1.79769e+308 2.76117 inf
38 1.17611e-05 2.15714e-05 1.93618e-05 1.79769e+308 2.76117 inf
39 1.1004e-05 2.00099e-05 1.93618e-05 1.79769e+308 2.76117 inf
40 1.29907e-05 4.06455e-05 1.93618e-05 1.79769e+308 2.76117 inf
41 1.13649e-05 2.13932e-05 1.93618e-05 1.79769e+308 2.76117 inf
