1 28.7354 0.596424 1.79769e+308 1.79769e+308 inf inf
2 0.508708 0.218757 1.79769e+308 1.79769e+308 inf inf
3 0.187564 0.190813 0.218757 0.00128536 293.496 22.4974
4 0.232818 0.0243585 0.190813 0.000980576 274.11 19.6499
5 0.364739 0.0468055 0.0243585 0.000775251 97.9366 17.472
6 0.0884519 0.053211 0.0243585 0.000775251 97.9366 17.472
7 0.191496 0.0556255 0.0243585 0.000775251 97.9366 17.472
8 0.169968 0.0445746 0.0243585 0.000775251 97.9366 17.472
9 0.142937 0.168765 0.0243585 0.000775251 97.9366 17.472
10 0.16532 0.0247253 0.0243585 0.000775251 97.9366 17.472
11 0.175526 0.0139935 0.0243585 0.000775251 97.9366 17.472
12 0.323265 0.10728 0.0139935 0.000460147 74.2306 13.4607
13 0.0357339 0.00654184 0.0139935 0.000460147 74.2306 13.4607
14 0.0538118 0.0451221 0.00654184 0.000413447 50.754 12.7594
15 0.168354 0.00887865 0.00654184 0.000413447 50.754 12.7594
16 0.0321705 0.0225594 0.00654184 0.000413447 50.754 12.7594
17 0.0615835 0.00919249 0.00654184 0.000413447 50.754 12.7594
18 0.0557069 0.0353542 0.00654184 0.000413447 50.754 12.7594
19 0.103408 0.0606002 0.00654184 0.000413447 50.754 12.7594
20 0.0369764 0.0304827 0.00654184 0.000413447 50.754 12.7594
21 0.0617053 0.0993053 0.00654184 0.000413447 50.754 12.7594
22 0.0533524 0.0164895 0.00654184 0.000413447 50.754 12.7594
23 0.134458 0.0120819 0.00654184 0.000413447 50.754 12.7594
24 0.0245594 0.0324046 0.00654184 0.000413447 50.754 12.7594
25 0.0330069 0.0542698 0.00654184 0.000413447 50.754 12.7594
26 0.08632 0.0334216 0.00654184 0.000413447 50.754 12.7594
27 0.032362 0.00573824 0.00654184 0.000413447 50.754 12.7594
28 0.0580079 0.0205534 0.00573824 0.000310284 47.5346 11.0535
29 0.0261325 0.0323442 0.00573824 0.000310284 47.5346 11.0535
30 0.101464 0.0351664 0.00573824 0.000310284 47.5346 11.0535
